1.08405 -1.42629 -0.37533 1.34917 -0.875861 -0.230489 0.003381 0 -0.891235 -1.92114 -1.14532 2.16871 -0.219355 1.002 -1.9013 -0.500341 0.0273965 5.06732 0.148256 0.198257 0 0 6.75643 0.333333
1.08405 -1.42629 0.37533 1.34917 -0.875861 0.230489 0.003381 0 -0.891235 -1.92114 -1.14532 2.16871 0.219355 1.002 -1.9013 0.500341 0.0273965 5.06732 0.148256 0.198257 0 0 6.75643 0.333333
1.08405 -0.37533 -1.42629 1.34917 -0.230489 -0.875861 0.003381 0 -0.891235 -1.14532 -1.92114 2.16871 -0.219355 1.002 -0.500341 -1.9013 0.0273965 5.06732 0.148256 0.198257 0 0 6.75643 0.333333
1.08405 -0.37533 1.42629 1.34917 -0.230489 0.875861 0.003381 0 -0.891235 -1.14532 -1.92114 2.16871 0.219355 1.002 -0.500341 1.9013 0.0273965 5.06732 0.148256 0.198257 0 0 6.75643 0.333333
1.08405 0.37533 -1.42629 1.34917 0.230489 -0.875861 0.003381 0 -0.891235 -1.14532 -1.92114 2.16871 0.219355 1.002 0.500341 -1.9013 0.0273965 5.06732 0.148256 0.198257 0 0 6.75643 0.333333
1.08405 0.37533 1.42629 1.34917 0.230489 0.875861 0.003381 0 -0.891235 -1.14532 -1.92114 2.16871 -0.219355 1.002 0.500341 1.9013 0.0273965 5.06732 0.148256 0.198257 0 0 6.75643 0.333333
1.08405 1.42629 -0.37533 1.34917 0.875861 -0.230489 0.003381 0 -0.891235 -1.92114 -1.14532 2.16871 0.219355 1.002 1.9013 -0.500341 0.0273965 5.06732 0.148256 0.198257 0 0 6.75643 0.333333
1.08405 1.42629 0.37533 1.34917 0.875861 0.230489 0.003381 0 -0.891235 -1.92114 -1.14532 2.16871 -0.219355 1.002 1.9013 0.500341 0.0273965 5.06732 0.148256 0.198257 0 0 6.75643 0.333333
1.06702 -1.37969 -0.48476 1.3517 -0.858023 -0.301467 0.00339987 0 -0.892247 -1.87407 -1.17784 2.14035 -0.27907 1.005 -1.85317 -0.651114 0.0273541 5.0636 0.148212 0.198539 0 0 6.75147 0.333333
1.06702 -1.37969 0.48476 1.3517 -0.858023 0.301467 0.00339987 0 -0.892247 -1.87407 -1.17784 2.14035 0.27907 1.005 -1.85317 0.651114 0.0273541 5.0636 0.148212 0.198539 0 0 6.75147 0.333333
1.06702 -0.48476 -1.37969 1.3517 -0.301467 -0.858023 0.00339987 0 -0.892247 -1.17784 -1.87407 2.14035 -0.27907 1.005 -0.651114 -1.85317 0.0273541 5.0636 0.148212 0.198539 0 0 6.75147 0.333333
